genotype,group,rust_pct_pred,ram_pct_pred
694096,spring_2025,0.23926323583857828,1.5336912254720474
41604,spring_2024,1.1536234935003422,29.11425714436082
9629,winter,1.8269871286909907,0.28271418243352037
9698,winter,1.3852914201630702,0.03695454255315575
9780,winter,3.0641550700668323,0.1924570896481906
9690,winter,3.0302160877328115,0.0921424047070975
9745,winter,1.8084670720682434,0.2480315873248905
41442,spring_2024,1.3199681171153501,25.89357626644744
9787,winter,0.892116182572614,1.9087136929460582
9803,winter,4.802195932406455,1.1352306811805948
9718,winter,8.725657072626387,0.02656916639668965
694093,spring_2025,0.36419388091488014,0.5774252120539802
41449,spring_2024,0.3796284796348068,20.40807718175065
9798,winter,3.0204756062222167,4.515299673845357
41548,spring_2024,0.943933654176112,15.919075945750864
742016,spring_2025,0.21447356102709006,2.2409082785092385
41603,spring_2024,0.34400128042416306,10.414492237428512
9694,winter,1.029391684303953,0.08278145695364239
41582,spring_2024,0.8053515308056705,25.580983357958026
41468,spring_2024,2.979549572870826,29.610730002588664
9773,winter,0.5719108285973371,8.659107029026494
41472,spring_2024,0.25658767967568347,40.66419553653191
9654,winter,7.043767269786431,1.1226469638873025
9761,winter,1.6340199943934752,6.296392748673426
41471,spring_2024,0.8106525162927289,20.90663940346571
9687,winter,3.2293791462655173,0.2927324052908119
9758,winter,2.721171102152668,1.3976580070340803
742077,spring_2025,0.3703149740315335,0.4760455724667207
694116,spring_2025,0.14150711227051238,1.2698725205492936
41615,spring_2024,1.817475962353899,16.30903875799527
9692,winter,2.158862800308824,0.08992233979744767
694081,spring_2025,0.51415220691092,3.075984404297747
41499,spring_2024,0.013079156820559846,18.488784255634325
742010,spring_2025,2.3530568737363384,0.7002331888196045
9843,winter,0.28111042135594605,1.4107604621078074
9795,winter,3.5754858237024965,2.0605106919349856
9701,winter,1.6039923230246396,0.10002995351657983
9808,winter,1.6289506162237493,3.695379610023481
9800,winter,4.719570460867396,0.42602740991969246
9647,winter,1.4092393610198424,0.4787911079537045
9760,winter,0.7316312366455074,6.441037478359873
9719,winter,3.0902488610199383,0.5590799980404644
742040,spring_2025,0.10808852012445799,1.356104814625064
41566,spring_2024,0.6611667510091678,22.257240705652517
9655,winter,14.753810515420728,0.06037680052244415
